replicate,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event
238,2.6522895164583398,2.5968787763971743,0.05541074006116542
239,2.6324678274223445,2.6012445405868707,0.031223286835473818
240,2.582908016744878,2.522996232357659,0.059911784387219225
241,2.588746035539662,2.5513368919046817,0.03740914363498016
242,2.614950476825976,2.576829684595879,0.03812079223009679
243,2.649396795332803,2.6056317128779414,0.04376508245486166
244,2.557439730949986,2.4932404775298402,0.06419925342014565
245,2.802348253757909,2.799058033968003,0.003290219789906068
246,2.5491039585206834,2.4989950890482087,0.050108869472474726
247,2.637562205920305,2.585378912352719,0.05218329356758611
248,2.5160924946642207,2.4542809813907636,0.06181151327345713
249,2.6748884585977644,2.627220581051868,0.04766787754589652
250,2.6617798729178825,2.61922004173486,0.042559831183022645
251,2.6226035057665147,2.5774908191442707,0.04511268662224399
252,2.768637201137375,2.756253594501544,0.012383606635831157
253,2.493802875062922,2.4231244948271056,0.07067838023581663
254,2.6432872794351248,2.5979733808697247,0.045313898565400024
255,2.772124723769238,2.749591875830957,0.02253284793828092
256,2.843524774069829,2.813517835393739,0.030006938676089945
257,2.756317105299495,2.7344599486182606,0.021857156681234446
258,2.6064500893518603,2.5516434851657737,0.05480660418608663
259,2.692514498581263,2.665213903248366,0.027300595332897082
260,2.548371790262277,2.4926720056447125,0.05569978461756442
261,2.702966428293656,2.6673832593204816,0.035583168973174484
262,2.765580765045501,2.736446127353095,0.029134637692405985
263,2.7292918376807394,2.715177963212141,0.014113874468598464
264,2.5296220654258548,2.4757357497697003,0.05388631565615443
265,2.8851673554579627,2.8952857212683503,-0.010118365810387608
266,2.7364755702246826,2.6943254661172364,0.04215010410744613
267,2.670590184107297,2.6374356493863775,0.03315453472091967
268,2.564574862788017,2.4971333951187074,0.06744146766930958
269,2.8215261906361784,2.820837179848849,0.0006890107873291917
270,2.67719455152,2.6328634818197054,0.044331069700294545
271,2.736900834134563,2.7031163789772714,0.03378445515729167
272,2.7225414322260266,2.7016893784236995,0.02085205380232713
273,2.507824545868303,2.4467668310683353,0.06105771479996758
274,2.7837300375135476,2.7471847670006766,0.03654527051287104
275,2.7188425727043914,2.725584207325134,-0.006741634620742509
276,2.758911159055054,2.7301119461790955,0.028799212875958435
277,2.6503690853698116,2.6248406289506687,0.02552845641914292
278,2.718406111243666,2.6777809441945455,0.04062516704912067
279,2.670343696158355,2.6253846441948614,0.04495905196349348
280,2.6750238618016686,2.621169843826164,0.05385401797550449
281,2.685001410895074,2.6761606602303325,0.008840750664741659
